pid,condition,ctrl,profile,profile_label,human,seg_order,segment,pos,first_seg,at1_pass,av1_pass,attention_pass,BEL1,NARS,GAAIS_pos,GAAIS_neg,GAAIS,SCM_comp,SCM_warm,PE,HM,BG_age,BG_gender,BG_freq_ai,BG_freq_robot,BG_freq_disability,mobile,dur_min,gate_open,watch_s,dwell_s,OH1,OH2,OH3,AU1,CR1,CR2,CR3,R1_CTRL,R1_AI,R1_ORG,R1_USER,R2_CTRL,R2_AI,R2_ORG,R2_USER,OH
03269f4a-e97b-4f96-a035-d104750c9f0f,H2,H,2.0,intellectual,1,O6,REL,3,COL,1,1,True,7.0,3.7,4.6,3.75,4.222222222222222,4.0,4.5,5.5,5.666666666666667,28.0,1.0,5.0,3.0,3.0,0,12.05,1,69.371,110.595,5.0,6.0,6.0,6.0,5.0,6.0,5.0,1.0,,3.0,2.0,1.0,,2.0,3.0,5.666666666666667
d89d1303-b6e0-4dfb-865e-182539ec1b4e,HA2,HA,2.0,intellectual,1,O1,REL,1,REL,1,1,True,2.0,4.6,2.0,1.75,1.8888888888888888,3.4,4.0,5.75,5.0,63.0,0.0,3.0,0.0,3.0,0,13.6,1,69.501,234.014,6.0,6.0,3.0,5.0,5.0,7.0,6.0,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0
d89d1303-b6e0-4dfb-865e-182539ec1b4e,HA2,HA,2.0,intellectual,1,O1,ADV,2,REL,1,1,True,2.0,4.6,2.0,1.75,1.8888888888888888,3.4,4.0,5.75,5.0,63.0,0.0,3.0,0.0,3.0,0,13.6,1,103.904,152.839,6.0,6.0,4.0,5.0,5.0,6.0,7.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,5.333333333333333
d89d1303-b6e0-4dfb-865e-182539ec1b4e,HA2,HA,2.0,intellectual,1,O1,COL,3,REL,1,1,True,2.0,4.6,2.0,1.75,1.8888888888888888,3.4,4.0,5.75,5.0,63.0,0.0,3.0,0.0,3.0,0,13.6,1,115.53,160.067,6.0,6.0,5.0,6.0,5.0,6.0,6.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,5.666666666666667
dcbb2e71-d08b-4082-b73e-58a8ea04c6b2,H3,H,3.0,mobility,1,O2,ADV,1,ADV,1,1,True,5.0,4.3,4.2,4.0,4.111111111111111,4.2,4.0,4.0,4.0,26.0,1.0,4.0,1.0,2.0,0,13.633333333333333,1,103.786,155.014,5.0,3.0,5.0,4.0,5.0,3.0,4.0,1.0,,2.0,3.0,3.0,,2.0,1.0,4.333333333333333
dcbb2e71-d08b-4082-b73e-58a8ea04c6b2,H3,H,3.0,mobility,1,O2,COL,2,ADV,1,1,True,5.0,4.3,4.2,4.0,4.111111111111111,4.2,4.0,4.0,4.0,26.0,1.0,4.0,1.0,2.0,0,13.633333333333333,1,115.502,204.05,5.0,4.0,3.0,5.0,3.0,4.0,6.0,3.0,,1.0,2.0,1.0,,3.0,2.0,4.0
dcbb2e71-d08b-4082-b73e-58a8ea04c6b2,H3,H,3.0,mobility,1,O2,REL,3,ADV,1,1,True,5.0,4.3,4.2,4.0,4.111111111111111,4.2,4.0,4.0,4.0,26.0,1.0,4.0,1.0,2.0,0,13.633333333333333,1,69.533,245.565,6.0,4.0,3.0,6.0,3.0,4.0,6.0,2.0,,1.0,3.0,3.0,,2.0,1.0,4.333333333333333
4609f913-84fe-4151-86f5-8b74f9cb5d48,A,A,,AI (no operator),0,O3,COL,1,COL,1,1,True,7.0,3.1,6.4,4.5,5.555555555555555,4.6,5.5,7.0,7.0,29.0,1.0,5.0,1.0,5.0,0,15.55,1,115.358,236.102,7.0,7.0,7.0,5.0,4.0,7.0,,,2.0,3.0,1.0,,1.0,2.0,3.0,7.0
4609f913-84fe-4151-86f5-8b74f9cb5d48,A,A,,AI (no operator),0,O3,REL,2,COL,1,1,True,7.0,3.1,6.4,4.5,5.555555555555555,4.6,5.5,7.0,7.0,29.0,1.0,5.0,1.0,5.0,0,15.55,1,70.621,148.108,7.0,7.0,7.0,7.0,7.0,7.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,7.0
4609f913-84fe-4151-86f5-8b74f9cb5d48,A,A,,AI (no operator),0,O3,ADV,3,COL,1,1,True,7.0,3.1,6.4,4.5,5.555555555555555,4.6,5.5,7.0,7.0,29.0,1.0,5.0,1.0,5.0,0,15.55,1,103.845,183.797,7.0,7.0,7.0,7.0,7.0,7.0,,,2.0,3.0,1.0,,1.0,3.0,2.0,7.0
2e069c83-2a3c-415c-a5e4-c5ca7c553e34,HA1,HA,1.0,no mention,1,O3,COL,1,COL,1,1,True,7.0,4.0,5.8,2.75,4.444444444444445,4.0,4.25,5.0,5.666666666666667,38.0,1.0,4.0,0.0,1.0,0,12.95,1,115.454,217.78,7.0,7.0,5.0,2.0,4.0,6.0,5.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,6.333333333333333
2e069c83-2a3c-415c-a5e4-c5ca7c553e34,HA1,HA,1.0,no mention,1,O3,REL,2,COL,1,1,True,7.0,4.0,5.8,2.75,4.444444444444445,4.0,4.25,5.0,5.666666666666667,38.0,1.0,4.0,0.0,1.0,0,12.95,1,69.583,138.628,6.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,5.666666666666667
2e069c83-2a3c-415c-a5e4-c5ca7c553e34,HA1,HA,1.0,no mention,1,O3,ADV,3,COL,1,1,True,7.0,4.0,5.8,2.75,4.444444444444445,4.0,4.25,5.0,5.666666666666667,38.0,1.0,4.0,0.0,1.0,0,12.95,1,104.029,180.487,5.0,5.0,2.0,3.0,6.0,3.0,7.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0
f6c954b2-1268-42a8-a606-238754834df0,H3,H,3.0,mobility,1,O5,ADV,1,ADV,1,1,True,3.0,4.3,3.4,3.0,3.2222222222222223,6.0,6.0,4.0,4.0,35.0,1.0,3.0,0.0,3.0,0,38.766666666666666,1,103.796,153.803,5.0,5.0,4.0,5.0,5.0,5.0,6.0,2.0,,3.0,1.0,2.0,,3.0,1.0,4.666666666666667
f6c954b2-1268-42a8-a606-238754834df0,H3,H,3.0,mobility,1,O5,REL,2,ADV,1,1,True,3.0,4.3,3.4,3.0,3.2222222222222223,6.0,6.0,4.0,4.0,35.0,1.0,3.0,0.0,3.0,0,38.766666666666666,1,69.115,101.609,5.0,5.0,4.0,5.0,5.0,5.0,6.0,2.0,,3.0,1.0,2.0,,3.0,1.0,4.666666666666667
f6c954b2-1268-42a8-a606-238754834df0,H3,H,3.0,mobility,1,O5,COL,3,ADV,1,1,True,3.0,4.3,3.4,3.0,3.2222222222222223,6.0,6.0,4.0,4.0,35.0,1.0,3.0,0.0,3.0,0,38.766666666666666,1,140.43,167.161,4.0,4.0,4.0,5.0,5.0,5.0,6.0,2.0,,3.0,1.0,2.0,,3.0,1.0,4.0
f00c3b10-1bd1-4313-b473-dc6b00944af9,H2,H,2.0,intellectual,1,O4,REL,1,REL,1,1,True,6.0,4.5,4.8,4.75,4.777777777777778,5.0,5.25,5.5,5.666666666666667,32.0,0.0,3.0,0.0,5.0,0,16.75,1,203.718,274.564,6.0,5.0,5.0,6.0,5.0,6.0,5.0,1.0,,3.0,2.0,1.0,,2.0,3.0,5.333333333333333
f00c3b10-1bd1-4313-b473-dc6b00944af9,H2,H,2.0,intellectual,1,O4,COL,2,REL,1,1,True,6.0,4.5,4.8,4.75,4.777777777777778,5.0,5.25,5.5,5.666666666666667,32.0,0.0,3.0,0.0,5.0,0,16.75,1,115.318,176.541,6.0,6.0,6.0,5.0,5.0,6.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,6.0
f00c3b10-1bd1-4313-b473-dc6b00944af9,H2,H,2.0,intellectual,1,O4,ADV,3,REL,1,1,True,6.0,4.5,4.8,4.75,4.777777777777778,5.0,5.25,5.5,5.666666666666667,32.0,0.0,3.0,0.0,5.0,0,16.75,1,103.843,289.802,5.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,,1.0,3.0,2.0,,1.0,3.0,5.333333333333333
9348caad-3c98-4344-b2ee-600d0b08c4aa,HA3,HA,3.0,mobility,1,O1,REL,1,REL,1,1,True,6.0,2.0,2.8,2.75,2.7777777777777777,5.8,5.75,5.75,6.666666666666667,35.0,0.0,3.0,0.0,3.0,0,14.316666666666666,1,69.364,124.651,7.0,5.0,6.0,5.0,5.0,7.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,6.0
9348caad-3c98-4344-b2ee-600d0b08c4aa,HA3,HA,3.0,mobility,1,O1,ADV,2,REL,1,1,True,6.0,2.0,2.8,2.75,2.7777777777777777,5.8,5.75,5.75,6.666666666666667,35.0,0.0,3.0,0.0,3.0,0,14.316666666666666,1,103.793,423.72,6.0,6.0,6.0,3.0,5.0,5.0,6.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,6.0
9348caad-3c98-4344-b2ee-600d0b08c4aa,HA3,HA,3.0,mobility,1,O1,COL,3,REL,1,1,True,6.0,2.0,2.8,2.75,2.7777777777777777,5.8,5.75,5.75,6.666666666666667,35.0,0.0,3.0,0.0,3.0,0,14.316666666666666,1,115.279,149.641,3.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,1.0,4.0
c8867411-3490-4186-a741-6ef66c16d304,H1,H,1.0,no mention,1,O6,COL,1,COL,1,1,True,7.0,3.2,5.8,5.0,5.444444444444445,6.8,6.5,6.75,7.0,23.0,0.0,4.0,4.0,1.0,0,21.216666666666665,1,115.347,357.811,6.0,7.0,7.0,6.0,7.0,7.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,6.666666666666667
c8867411-3490-4186-a741-6ef66c16d304,H1,H,1.0,no mention,1,O6,ADV,2,COL,1,1,True,7.0,3.2,5.8,5.0,5.444444444444445,6.8,6.5,6.75,7.0,23.0,0.0,4.0,4.0,1.0,0,21.216666666666665,1,103.882,248.468,6.0,7.0,7.0,7.0,7.0,6.0,7.0,1.0,,2.0,3.0,1.0,,2.0,3.0,6.666666666666667
c8867411-3490-4186-a741-6ef66c16d304,H1,H,1.0,no mention,1,O6,REL,3,COL,1,1,True,7.0,3.2,5.8,5.0,5.444444444444445,6.8,6.5,6.75,7.0,23.0,0.0,4.0,4.0,1.0,0,21.216666666666665,1,69.405,164.799,6.0,5.0,7.0,7.0,7.0,6.0,7.0,1.0,,2.0,3.0,2.0,,3.0,1.0,6.0
06703ceb-3305-4e74-8667-bce1266d1829,HA2,HA,2.0,intellectual,1,O3,COL,1,COL,1,1,True,5.0,3.0,4.8,4.5,4.666666666666667,4.2,6.0,6.25,7.0,30.0,1.0,4.0,0.0,1.0,0,18.35,1,115.318,293.824,5.0,6.0,6.0,5.0,5.0,6.0,7.0,1.0,2.0,4.0,3.0,1.0,3.0,4.0,2.0,5.666666666666667
06703ceb-3305-4e74-8667-bce1266d1829,HA2,HA,2.0,intellectual,1,O3,REL,2,COL,1,1,True,5.0,3.0,4.8,4.5,4.666666666666667,4.2,6.0,6.25,7.0,30.0,1.0,4.0,0.0,1.0,0,18.35,1,69.409,195.846,5.0,5.0,7.0,5.0,5.0,7.0,7.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,5.666666666666667
06703ceb-3305-4e74-8667-bce1266d1829,HA2,HA,2.0,intellectual,1,O3,ADV,3,COL,1,1,True,5.0,3.0,4.8,4.5,4.666666666666667,4.2,6.0,6.25,7.0,30.0,1.0,4.0,0.0,1.0,0,18.35,1,103.816,196.451,7.0,7.0,7.0,6.0,6.0,7.0,7.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,7.0
16b55d24-1cae-484a-a14c-4005867f0856,HA3,HA,3.0,mobility,1,O3,COL,1,COL,1,1,True,5.0,3.7,7.0,6.0,6.555555555555555,4.0,4.0,5.0,4.0,39.0,0.0,5.0,1.0,2.0,0,13.2,1,115.305,216.534,6.0,4.0,6.0,5.0,4.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,5.333333333333333
16b55d24-1cae-484a-a14c-4005867f0856,HA3,HA,3.0,mobility,1,O3,REL,2,COL,1,1,True,5.0,3.7,7.0,6.0,6.555555555555555,4.0,4.0,5.0,4.0,39.0,0.0,5.0,1.0,2.0,0,13.2,1,69.361,137.912,6.0,6.0,6.0,5.0,5.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,6.0
16b55d24-1cae-484a-a14c-4005867f0856,HA3,HA,3.0,mobility,1,O3,ADV,3,COL,1,1,True,5.0,3.7,7.0,6.0,6.555555555555555,4.0,4.0,5.0,4.0,39.0,0.0,5.0,1.0,2.0,0,13.2,1,103.839,149.101,5.0,5.0,6.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,5.333333333333333
17992a0a-e385-4003-8bef-052fcff79792,H3,H,3.0,mobility,1,O1,REL,1,REL,1,1,True,5.0,2.5,5.0,6.0,5.444444444444445,5.4,4.25,3.5,3.6666666666666665,50.0,0.0,4.0,0.0,0.0,0,33.15,1,69.545,129.072,6.0,6.0,2.0,6.0,6.0,6.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,4.666666666666667
17992a0a-e385-4003-8bef-052fcff79792,H3,H,3.0,mobility,1,O1,ADV,2,REL,1,1,True,5.0,2.5,5.0,6.0,5.444444444444445,5.4,4.25,3.5,3.6666666666666665,50.0,0.0,4.0,0.0,0.0,0,33.15,1,103.818,1207.2,6.0,6.0,2.0,5.0,5.0,5.0,5.0,1.0,,2.0,3.0,1.0,,2.0,3.0,4.666666666666667
17992a0a-e385-4003-8bef-052fcff79792,H3,H,3.0,mobility,1,O1,COL,3,REL,1,1,True,5.0,2.5,5.0,6.0,5.444444444444445,5.4,4.25,3.5,3.6666666666666665,50.0,0.0,4.0,0.0,0.0,0,33.15,1,115.326,461.697,5.0,5.0,2.0,5.0,5.0,5.0,5.0,1.0,,2.0,3.0,1.0,,2.0,3.0,4.0
8dea5f38-07fe-4266-8bec-70ac523ebb7d,HA3,HA,3.0,mobility,1,O5,ADV,1,ADV,1,1,True,6.0,4.2,5.6,7.0,6.222222222222222,5.4,4.25,6.0,6.666666666666667,67.0,1.0,5.0,0.0,3.0,0,15.25,1,103.782,240.687,6.0,7.0,7.0,7.0,5.0,6.0,7.0,2.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,6.666666666666667
8dea5f38-07fe-4266-8bec-70ac523ebb7d,HA3,HA,3.0,mobility,1,O5,REL,2,ADV,1,1,True,6.0,4.2,5.6,7.0,6.222222222222222,5.4,4.25,6.0,6.666666666666667,67.0,1.0,5.0,0.0,3.0,0,15.25,1,69.35,144.99,7.0,6.0,7.0,7.0,4.0,7.0,7.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,6.666666666666667
8dea5f38-07fe-4266-8bec-70ac523ebb7d,HA3,HA,3.0,mobility,1,O5,COL,3,ADV,1,1,True,6.0,4.2,5.6,7.0,6.222222222222222,5.4,4.25,6.0,6.666666666666667,67.0,1.0,5.0,0.0,3.0,0,15.25,1,115.317,215.764,3.0,5.0,5.0,7.0,4.0,7.0,7.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,3.0,4.333333333333333
7a778652-2bec-4e8a-8145-d9e8fded9e22,HA3,HA,3.0,mobility,1,O2,ADV,1,ADV,1,1,True,5.0,2.9,6.6,5.75,6.222222222222222,5.4,6.0,6.5,6.0,35.0,0.0,5.0,2.0,4.0,0,17.283333333333335,1,104.473,260.964,6.0,7.0,6.0,5.0,6.0,7.0,6.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,6.333333333333333
7a778652-2bec-4e8a-8145-d9e8fded9e22,HA3,HA,3.0,mobility,1,O2,COL,2,ADV,1,1,True,5.0,2.9,6.6,5.75,6.222222222222222,5.4,6.0,6.5,6.0,35.0,0.0,5.0,2.0,4.0,0,17.283333333333335,1,115.258,198.588,6.0,7.0,6.0,5.0,6.0,6.0,7.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,6.333333333333333
7a778652-2bec-4e8a-8145-d9e8fded9e22,HA3,HA,3.0,mobility,1,O2,REL,3,ADV,1,1,True,5.0,2.9,6.6,5.75,6.222222222222222,5.4,6.0,6.5,6.0,35.0,0.0,5.0,2.0,4.0,0,17.283333333333335,1,95.895,162.6,6.0,7.0,6.0,5.0,7.0,6.0,7.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,6.333333333333333
7a23f24a-98c4-463c-8238-33647e403cf3,HA2,HA,2.0,intellectual,1,O6,COL,1,COL,1,1,True,3.0,4.1,5.0,5.5,5.222222222222222,4.2,4.0,4.25,5.0,47.0,0.0,4.0,0.0,0.0,0,19.383333333333333,1,115.239,215.457,6.0,6.0,5.0,6.0,4.0,5.0,5.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,5.666666666666667
7a23f24a-98c4-463c-8238-33647e403cf3,HA2,HA,2.0,intellectual,1,O6,ADV,2,COL,1,1,True,3.0,4.1,5.0,5.5,5.222222222222222,4.2,4.0,4.25,5.0,47.0,0.0,4.0,0.0,0.0,0,19.383333333333333,1,103.806,190.328,6.0,6.0,5.0,6.0,4.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.666666666666667
7a23f24a-98c4-463c-8238-33647e403cf3,HA2,HA,2.0,intellectual,1,O6,REL,3,COL,1,1,True,3.0,4.1,5.0,5.5,5.222222222222222,4.2,4.0,4.25,5.0,47.0,0.0,4.0,0.0,0.0,0,19.383333333333333,1,69.344,187.697,5.0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0
cd697c5c-3d6e-4539-b83b-0bcefc86ed36,HA3,HA,3.0,mobility,1,O6,COL,1,COL,1,1,True,5.0,4.8,3.6,3.0,3.3333333333333335,6.2,6.5,3.0,6.0,19.0,1.0,4.0,0.0,5.0,0,10.983333333333333,1,115.245,202.435,6.0,6.0,1.0,6.0,5.0,7.0,7.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,1.0,4.333333333333333
cd697c5c-3d6e-4539-b83b-0bcefc86ed36,HA3,HA,3.0,mobility,1,O6,ADV,2,COL,1,1,True,5.0,4.8,3.6,3.0,3.3333333333333335,6.2,6.5,3.0,6.0,19.0,1.0,4.0,0.0,5.0,0,10.983333333333333,1,103.852,168.023,5.0,6.0,1.0,7.0,7.0,7.0,7.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,4.0
cd697c5c-3d6e-4539-b83b-0bcefc86ed36,HA3,HA,3.0,mobility,1,O6,REL,3,COL,1,1,True,5.0,4.8,3.6,3.0,3.3333333333333335,6.2,6.5,3.0,6.0,19.0,1.0,4.0,0.0,5.0,0,10.983333333333333,1,69.413,99.746,7.0,7.0,1.0,7.0,7.0,7.0,7.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,1.0,5.0
0bb751ff-c14e-49fb-af27-b3f8fd8e900d,HA2,HA,2.0,intellectual,1,O5,ADV,1,ADV,1,1,True,2.0,2.8,5.4,6.0,5.666666666666667,5.0,5.0,5.25,6.0,34.0,1.0,5.0,0.0,1.0,0,32.666666666666664,1,267.938,555.149,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,6.0
0bb751ff-c14e-49fb-af27-b3f8fd8e900d,HA2,HA,2.0,intellectual,1,O5,REL,2,ADV,1,1,True,2.0,2.8,5.4,6.0,5.666666666666667,5.0,5.0,5.25,6.0,34.0,1.0,5.0,0.0,1.0,0,32.666666666666664,1,255.642,376.204,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,6.0
0bb751ff-c14e-49fb-af27-b3f8fd8e900d,HA2,HA,2.0,intellectual,1,O5,COL,3,ADV,1,1,True,2.0,2.8,5.4,6.0,5.666666666666667,5.0,5.0,5.25,6.0,34.0,1.0,5.0,0.0,1.0,0,32.666666666666664,1,356.989,435.178,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,6.0
bbbec15e-0549-4c1b-83d5-01d46bac5733,A,A,,AI (no operator),0,O5,ADV,1,ADV,1,1,True,6.0,4.0,4.6,1.25,3.111111111111111,5.6,6.0,6.75,6.333333333333333,29.0,1.0,5.0,0.0,2.0,0,15.916666666666666,1,241.391,399.66,6.0,6.0,7.0,6.0,7.0,7.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,6.333333333333333
bbbec15e-0549-4c1b-83d5-01d46bac5733,A,A,,AI (no operator),0,O5,REL,2,ADV,1,1,True,6.0,4.0,4.6,1.25,3.111111111111111,5.6,6.0,6.75,6.333333333333333,29.0,1.0,5.0,0.0,2.0,0,15.916666666666666,1,69.341,134.047,5.0,5.0,6.0,6.0,5.0,5.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,5.333333333333333
bbbec15e-0549-4c1b-83d5-01d46bac5733,A,A,,AI (no operator),0,O5,COL,3,ADV,1,1,True,6.0,4.0,4.6,1.25,3.111111111111111,5.6,6.0,6.75,6.333333333333333,29.0,1.0,5.0,0.0,2.0,0,15.916666666666666,1,115.277,166.134,6.0,6.0,7.0,7.0,7.0,7.0,,,1.0,2.0,3.0,,1.0,2.0,3.0,6.333333333333333
fc5647fa-0a2e-48fc-b51a-1199aa4f2533,H3,H,3.0,mobility,1,O5,ADV,1,ADV,1,0,True,4.0,3.3,5.8,5.0,5.444444444444445,6.4,6.0,5.75,6.0,34.0,0.0,4.0,4.0,2.0,0,20.033333333333335,1,237.243,444.44,7.0,7.0,6.0,5.0,6.0,5.0,6.0,1.0,,3.0,2.0,1.0,,2.0,3.0,6.666666666666667
fc5647fa-0a2e-48fc-b51a-1199aa4f2533,H3,H,3.0,mobility,1,O5,REL,2,ADV,1,0,True,4.0,3.3,5.8,5.0,5.444444444444445,6.4,6.0,5.75,6.0,34.0,0.0,4.0,4.0,2.0,0,20.033333333333335,1,64.478,153.758,6.0,5.0,6.0,5.0,6.0,5.0,6.0,1.0,,2.0,3.0,1.0,,2.0,3.0,5.666666666666667
fc5647fa-0a2e-48fc-b51a-1199aa4f2533,H3,H,3.0,mobility,1,O5,COL,3,ADV,1,0,True,4.0,3.3,5.8,5.0,5.444444444444445,6.4,6.0,5.75,6.0,34.0,0.0,4.0,4.0,2.0,0,20.033333333333335,1,128.298,204.795,5.0,4.0,5.0,6.0,6.0,6.0,6.0,2.0,,1.0,3.0,2.0,,1.0,3.0,4.666666666666667
22c7202f-eff8-4f8b-967b-3aa7f87846f0,H3,H,3.0,mobility,1,O1,REL,1,REL,1,1,True,6.0,2.0,6.4,6.75,6.555555555555555,6.6,5.75,6.75,5.666666666666667,23.0,1.0,5.0,1.0,5.0,0,33.11666666666667,1,201.526,595.431,7.0,7.0,6.0,6.0,6.0,7.0,1.0,1.0,,2.0,3.0,1.0,,2.0,3.0,6.666666666666667
22c7202f-eff8-4f8b-967b-3aa7f87846f0,H3,H,3.0,mobility,1,O1,ADV,2,REL,1,1,True,6.0,2.0,6.4,6.75,6.555555555555555,6.6,5.75,6.75,5.666666666666667,23.0,1.0,5.0,1.0,5.0,0,33.11666666666667,1,103.85,221.789,7.0,6.0,7.0,6.0,7.0,7.0,4.0,1.0,,3.0,2.0,1.0,,3.0,2.0,6.666666666666667
22c7202f-eff8-4f8b-967b-3aa7f87846f0,H3,H,3.0,mobility,1,O1,COL,3,REL,1,1,True,6.0,2.0,6.4,6.75,6.555555555555555,6.6,5.75,6.75,5.666666666666667,23.0,1.0,5.0,1.0,5.0,0,33.11666666666667,1,115.315,524.218,7.0,6.0,7.0,7.0,7.0,6.0,2.0,1.0,,3.0,2.0,1.0,,3.0,2.0,6.666666666666667
0ae37695-7ca1-40f0-9da0-6ece9b1c13c5,HA1,HA,1.0,no mention,1,O3,COL,1,COL,1,1,True,2.0,2.2,3.8,4.75,4.222222222222222,7.0,7.0,2.25,1.0,50.0,1.0,4.0,0.0,0.0,0,26.233333333333334,1,115.327,228.812,5.0,5.0,3.0,3.0,6.0,6.0,6.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,1.0,4.333333333333333
0ae37695-7ca1-40f0-9da0-6ece9b1c13c5,HA1,HA,1.0,no mention,1,O3,REL,2,COL,1,1,True,2.0,2.2,3.8,4.75,4.222222222222222,7.0,7.0,2.25,1.0,50.0,1.0,4.0,0.0,0.0,0,26.233333333333334,1,71.731,166.655,4.0,4.0,4.0,5.0,6.0,6.0,6.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0
0ae37695-7ca1-40f0-9da0-6ece9b1c13c5,HA1,HA,1.0,no mention,1,O3,ADV,3,COL,1,1,True,2.0,2.2,3.8,4.75,4.222222222222222,7.0,7.0,2.25,1.0,50.0,1.0,4.0,0.0,0.0,0,26.233333333333334,1,103.817,152.083,6.0,7.0,4.0,5.0,6.0,6.0,6.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,5.666666666666667
70ec672e-5494-4216-ac77-bc33eb080e53,HA1,HA,1.0,no mention,1,O5,ADV,1,ADV,1,1,True,4.0,2.4,5.2,3.5,4.444444444444445,4.4,6.75,4.75,6.333333333333333,43.0,0.0,4.0,0.0,2.0,0,16.583333333333332,1,103.981,306.873,6.0,7.0,6.0,4.0,6.0,7.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,4.0,6.333333333333333
70ec672e-5494-4216-ac77-bc33eb080e53,HA1,HA,1.0,no mention,1,O5,REL,2,ADV,1,1,True,4.0,2.4,5.2,3.5,4.444444444444445,4.4,6.75,4.75,6.333333333333333,43.0,0.0,4.0,0.0,2.0,0,16.583333333333332,1,69.532,159.435,7.0,5.0,5.0,6.0,7.0,5.0,4.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.666666666666667
70ec672e-5494-4216-ac77-bc33eb080e53,HA1,HA,1.0,no mention,1,O5,COL,3,ADV,1,1,True,4.0,2.4,5.2,3.5,4.444444444444445,4.4,6.75,4.75,6.333333333333333,43.0,0.0,4.0,0.0,2.0,0,16.583333333333332,1,115.573,198.769,3.0,5.0,7.0,6.0,7.0,6.0,5.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,4.0,5.0
1b90a3f2-3a52-425f-9ef5-fd87a2e4e065,HA2,HA,2.0,intellectual,1,O5,ADV,1,ADV,1,1,True,4.0,5.6,4.2,4.0,4.111111111111111,6.0,6.0,5.25,4.0,63.0,1.0,1.0,0.0,3.0,0,15.166666666666666,1,104.021,239.472,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0
1b90a3f2-3a52-425f-9ef5-fd87a2e4e065,HA2,HA,2.0,intellectual,1,O5,REL,2,ADV,1,1,True,4.0,5.6,4.2,4.0,4.111111111111111,6.0,6.0,5.25,4.0,63.0,1.0,1.0,0.0,3.0,0,15.166666666666666,1,69.602,156.093,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0
1b90a3f2-3a52-425f-9ef5-fd87a2e4e065,HA2,HA,2.0,intellectual,1,O5,COL,3,ADV,1,1,True,4.0,5.6,4.2,4.0,4.111111111111111,6.0,6.0,5.25,4.0,63.0,1.0,1.0,0.0,3.0,0,15.166666666666666,1,115.504,183.822,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,2.0,3.0,4.0,5.0
